,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume,prediction
7162,,289.6,0.89,0.0,90,2,0,4624,3169.4249761110004
7163,,290.18,0.93,0.0,90,2,0,4678,3180.316267932594
7164,,290.18,0.93,0.0,90,3,0,4678,3018.9754030683
7165,,290.18,0.93,0.0,90,2,0,4678,3180.316267932594
7166,,290.23,0.43,0.0,90,2,0,4954,3181.23924537323
7167,,290.23,0.43,0.0,90,3,0,4954,3019.8983805089356
7168,,290.32,0.71,0.0,90,2,0,5032,3182.9379350989175
7169,,290.32,0.71,0.0,90,3,0,5032,3021.597070234623
7170,,290.49,0.25,0.0,90,2,0,5273,3186.1152868821273
7171,,290.71,0.25,0.0,90,2,0,5865,3190.245986546006
7172,,290.88,0.25,0.0,90,2,0,6657,3193.4378908317312
7173,,291.01,0.25,0.0,75,2,1,5716,4679.1032214883735
7174,,291.04,0.25,0.0,90,2,1,4363,4749.158802541714
7175,,290.68,0.38,0.0,90,2,1,3406,4742.403588482756
7176,,290.68,0.38,0.0,90,2,1,3406,4742.403588482756
7177,,290.17,0.38,0.0,90,2,0,2896,3180.1111091256926
7178,,289.54,0.25,0.0,90,2,0,2576,3168.2781746971914
7179,,288.8,0.25,0.0,90,2,0,1733,3154.3840031005066
7180,,288.19,0.25,0.0,75,2,0,1153,3073.438395660575
7181,,287.41,0.25,0.0,1,2,0,623,2715.9644888842304
7182,,286.54,0.25,0.0,1,2,0,335,2699.6294493043424
7183,,285.62,0.25,0.0,1,2,0,299,2682.3556143463
7184,,285.31,0.25,0.0,90,2,0,372,3088.8560857053253
7185,,285.31,0.25,0.0,90,3,0,372,2927.515220841031
7186,,284.78,0.25,0.0,40,2,0,981,2847.2638419420655
7187,,284.77,0.25,0.0,90,2,0,3103,3078.7170956212567
7188,,284.24,0.25,0.0,1,2,0,5902,2656.4448619092373
7189,,284.24,0.25,0.0,1,3,0,5902,2495.103997044943
7190,,283.87,0.25,0.0,40,2,1,6775,4382.894532559542
7191,,283.87,0.25,0.0,40,3,1,6775,4221.553667695248
7192,,284.8,0.25,0.0,90,2,1,6164,4631.997139348038
7193,,284.8,0.25,0.0,90,3,1,6164,4470.656274483744
7194,,286.01,0.25,0.0,40,2,1,5421,4423.074974744553
7195,,287.97,0.25,0.0,75,2,0,4871,3069.3076959966957
7196,,289.47,0.0,0.0,75,1,0,4969,3258.804513236865
7197,,290.43,0.25,0.0,75,2,0,5134,3115.496428601895
7198,,291.07,0.25,0.0,75,2,0,4999,3127.513009442271
7199,,292.11,0.25,0.0,75,2,0,5349,3147.0399533078844
7200,,292.91,0.25,0.0,75,2,0,5814,3162.0606793583556
7201,,293.91,0.0,0.0,75,1,0,6578,3342.1695428169805
7202,,293.87,0.25,0.0,75,2,1,5860,4732.802317118809
7203,,294.04,0.25,0.0,40,2,1,4554,4573.845512476159
7204,,293.54,0.25,0.0,75,2,1,3487,4726.606267622989
7205,,291.91,0.25,0.0,1,2,0,3205,2800.4560729181303
7206,,289.09,0.25,0.0,20,2,0,2800,2835.531598437051
7207,,287.59,0.25,0.0,1,2,0,2106,2719.344152245585
7208,,286.59,0.25,0.0,1,2,0,1272,2700.568244682496
7209,,286.24,0.25,0.0,1,2,0,670,2693.996677035416
7210,,285.53,0.25,0.0,1,2,0,456,2680.665782665622
7211,,285.35,0.25,0.0,1,2,0,326,2677.2861193042663
7212,,285.33,0.25,0.0,1,2,0,388,2676.910601153004
7213,,285.33,0.25,0.0,1,3,0,388,2515.5697362887095
7214,,285.49,0.25,0.0,1,2,0,1008,2679.914746363099
7215,,285.49,0.25,0.0,1,3,0,1008,2518.5738814988044
7216,,285.41,0.25,0.0,1,2,0,3070,2678.412673758052
7217,,285.24,0.25,0.0,40,2,0,5886,2855.900759421087
7218,,285.24,0.25,0.0,1,2,1,6466,4227.937535972214
7219,,285.24,0.25,0.0,1,3,1,6466,4066.59667110792
7220,,286.1,0.25,0.0,1,2,1,5995,4244.084816476471
7221,,288.43,0.25,0.0,20,2,1,5467,4375.8562659453
7222,,290.56,0.25,0.0,1,2,0,4911,2775.10859770796
7223,,292.81,0.25,0.0,5,2,0,5095,2835.885670745296
7224,,294.11,0.25,0.0,5,2,0,5308,2860.294350577313
7225,,294.92,0.25,0.0,1,2,0,5213,2856.9715546830284
7226,,295.86,0.25,0.0,1,2,0,5680,2874.620907792332
7227,,296.67,0.25,0.0,40,2,0,6238,3070.509382867195
7228,,297.28,0.25,0.0,20,2,0,6453,2989.30628137875
7229,,297.43,0.25,0.0,1,2,1,5775,4456.81584916627
7230,,297.24,0.25,0.0,1,2,1,4531,4453.248426729283
7231,,296.38,0.25,0.0,90,2,1,3884,4849.422148928609
7232,,295.72,0.25,0.0,90,2,0,3332,3284.3132834370826
7233,,295.37,0.25,0.0,90,2,0,3049,3277.7417157900018
7234,,295.14,0.25,0.0,90,2,0,2221,3273.423257050491
7235,,294.93,0.25,0.0,75,2,0,1396,3199.9880126357957
7236,,294.76,0.25,0.0,75,2,0,764,3196.7961083500704
7237,,294.61,0.25,0.0,75,2,0,456,3193.9797222156067
7238,,294.54,0.25,0.0,90,2,0,358,3262.1577125126378
7239,,294.54,0.25,0.0,90,2,0,358,3262.1577125126378
7240,,294.04,1.4,0.0,90,2,0,378,3252.806139987385
7241,,294.04,1.4,0.0,90,2,0,378,3252.806139987385
7242,,294.04,1.4,0.0,90,3,0,378,3091.4652751230906
7243,,293.37,0.85,0.0,90,2,0,851,3240.2088821888447
7244,,293.37,0.85,0.0,90,2,0,851,3240.2088821888447
7245,,293.37,0.85,0.0,90,2,0,851,3240.2088821888447
7246,,293.51,0.81,0.0,40,2,0,2754,3011.1952310578545
7247,,293.51,0.81,0.0,40,2,0,2754,3011.1952310578545
7248,,294.04,0.25,0.0,75,2,0,5200,3183.277454904646
7249,,293.83,0.25,0.0,40,2,1,6270,4569.902571887909
7250,,294.0,0.25,0.0,75,2,1,5687,4735.24318510201
7251,,294.0,0.25,0.0,75,2,1,5687,4735.24318510201
7252,,294.47,0.25,0.0,40,2,1,5328,4581.919152728287
7253,,295.68,0.25,0.0,1,2,0,5102,2871.2412444309766
7254,,296.86,0.25,0.0,90,2,0,5359,3305.7178180590045
7255,,296.68,0.0,0.0,90,1,0,5587,3463.6711105931827
7256,,297.12,0.25,0.0,75,2,0,5400,3241.10725019896
7257,,297.12,0.25,0.0,75,3,0,5400,3079.7663853346658
7258,,299.25,0.25,0.0,75,2,0,5705,3281.09993330834
7259,,300.27,0.25,0.0,75,2,0,5998,3300.251359022691
7260,,301.16,0.25,0.0,75,2,0,5925,3316.9619167538403
7261,,300.79,0.25,0.0,1,2,1,5418,4519.90289857825
7262,,300.4,0.25,0.0,75,2,1,4935,4855.40899350578
7263,,299.47,0.25,0.0,75,2,1,3945,4837.947399472108
7264,,299.47,0.25,0.0,75,2,1,3945,4837.947399472108
7265,,298.46,0.25,0.0,1,2,0,3233,2923.438267456363
7266,,297.44,0.25,0.0,75,2,0,2910,3247.115540619149
7267,,296.95,0.25,0.0,1,2,0,2830,2895.086647036099
7268,,296.68,0.25,0.0,40,2,0,2147,3070.6971419428255
7269,,296.27,0.25,0.0,1,2,0,1335,2882.3190298931986
7270,,295.45,0.25,0.0,1,2,0,785,2866.922785691465
7271,,295.16,0.25,0.0,75,2,0,569,3204.3064713753065
7272,,295.14,0.25,0.0,40,2,0,425,3041.7822442956685
7273,,294.92,0.25,0.0,40,2,0,419,3037.651544631789
7274,,294.7,0.25,0.0,90,2,0,741,3265.161857722732
7275,,294.61,0.25,0.0,90,2,0,1529,3263.4720260420536
7276,,294.53,0.25,0.0,40,2,1,2477,4583.045707182071
7277,,294.53,0.25,0.0,40,3,1,2477,4421.704842317777
7278,,294.53,0.25,0.0,75,2,1,3476,4745.194416110447
7279,,294.53,0.25,0.0,75,3,1,3476,4583.853551246152
7280,,295.05,0.0,0.0,90,3,1,4212,4663.1014180366465
7281,,295.91,0.25,0.0,90,2,0,4578,3287.8807058740704
7282,,295.91,0.25,0.0,90,3,0,4578,3126.539841009776
7283,,297.06,0.25,0.0,90,2,0,4897,3309.4729995716216
7284,,298.43,0.25,0.0,20,2,0,4854,3010.898575076303
7285,,299.52,0.25,0.0,40,2,0,4972,3124.0207194219984
7286,,300.51,0.25,0.0,40,2,0,5056,3142.6088679094564
7287,,300.51,0.25,0.0,40,3,0,5056,2981.268003045162
7288,,301.47,0.25,0.0,40,2,0,4719,3160.6337391700226
7289,,301.98,0.25,0.0,1,2,0,4649,2989.529462078437
7290,,302.49,0.25,0.0,1,2,1,4622,4551.821941435501
7291,,301.97,0.25,0.0,1,2,1,4261,4542.058469502695
7292,,301.36,0.25,0.0,1,2,1,3518,4530.60516588921
7293,,299.12,0.25,0.0,1,2,0,3196,2935.8303664480027
7294,,296.39,0.25,0.0,40,2,0,2880,3065.252128749529
7295,,295.58,0.25,0.0,5,2,0,2815,2887.894934695053
7296,,295.01,0.25,0.0,1,2,0,1945,2858.661386363706
7297,,295.01,0.25,0.0,1,3,0,1945,2697.3205214994114
7298,,294.74,0.25,0.0,1,2,0,1273,2853.591891321673
7299,,294.49,0.25,0.0,1,2,0,801,2848.8979144309005
7300,,294.49,0.25,0.0,1,3,0,801,2687.557049566606
7301,,294.5,0.25,0.0,40,2,0,565,3029.7656634552914
7302,,294.59,0.25,0.0,1,2,0,386,2850.775505187208
7303,,294.57,0.25,0.0,1,2,0,316,2850.3999870359467
7304,,294.57,0.25,0.0,1,3,0,316,2689.0591221716522
7305,,295.19,0.25,0.0,40,2,0,532,3042.721039673823
7306,,295.19,0.25,0.0,40,3,0,532,2881.3801748095284
7307,,295.1,0.25,0.0,40,2,0,1003,3041.0312079931455
7308,,295.1,0.25,0.0,40,3,0,1003,2879.690343128851
7309,,294.69,0.25,0.0,40,2,1,1607,4586.049852392166
7310,,294.41,0.25,0.0,90,2,1,2334,4812.433611029324
7311,,294.37,0.25,0.0,90,2,1,2929,4811.6825747268
7312,,293.77,3.94,0.0,90,2,0,3571,3247.817000067943
7313,,293.77,3.94,0.0,90,3,0,3571,3086.4761352036485
7314,,294.25,3.4,0.0,90,2,0,4040,3256.8123523257063
7315,,294.25,3.4,0.0,90,3,0,4040,3095.471487461412
7316,,294.83,1.4,0.0,75,2,0,4549,3198.146803135778
7317,,295.53,0.25,0.0,1,2,0,4414,2868.424858296512
7318,,297.33,0.25,0.0,75,2,0,4299,3245.0501907872085
7319,,298.66,0.25,0.0,75,2,0,4330,3270.022147846118
7320,,299.44,0.25,0.0,1,2,0,4197,2941.838656868191
7321,,300.0,0.25,0.0,40,2,1,3833,4685.749921552169
7322,,299.59,0.25,0.0,75,2,1,3601,4840.200508379678
7323,,298.92,0.25,0.0,1,2,1,3098,4484.7919514352725
7324,,297.17,0.25,0.0,75,2,0,3115,3242.0460455771154
7325,,295.46,0.25,0.0,1,2,0,2669,2867.110544767096
7326,,293.85,0.25,0.0,20,2,0,2066,2924.9049184373553
7327,,293.85,0.25,0.0,20,3,0,2066,2763.564053573061
7328,,292.83,0.25,0.0,1,2,0,1475,2817.7299078761716
7329,,292.83,0.25,0.0,1,3,0,1475,2656.389043011877
7330,Labor Day,292.43,0.25,0.0,1,2,0,962,2810.2195448509365
7331,Labor Day,292.43,0.25,0.0,1,3,0,962,2648.878679986642
7332,,291.65,0.25,0.0,1,2,0,694,2795.5743369517268
7333,,291.65,0.25,0.0,1,3,0,694,2634.2334720874323
7334,,291.65,0.25,0.0,1,3,0,694,2634.2334720874323
7335,,291.74,0.25,0.0,40,2,0,421,2977.9441585811655
7336,,291.74,0.25,0.0,40,3,0,421,2816.603293716871
7337,,291.63,0.25,0.0,40,2,0,310,2975.8788087492258
7338,,291.59,0.25,0.0,75,2,0,325,3137.2764813750773
7339,,291.59,0.25,0.0,75,3,0,325,2975.935616510783
7340,,291.48,0.25,0.0,1,2,0,590,2792.3824326660024
7341,,291.48,0.25,0.0,1,3,0,590,2631.041567801708
7342,,291.48,0.25,0.0,1,3,0,590,2631.041567801708
7343,,291.48,0.25,0.0,1,3,0,590,2631.041567801708
7344,,291.76,0.25,0.0,1,2,0,1141,2797.6396867836665
7345,,291.76,0.25,0.0,1,3,0,1141,2636.298821919372
7346,,291.61,0.25,0.0,75,2,1,1556,4690.368766026228
7347,,291.61,0.25,0.0,75,3,1,1556,4529.027901161933
7348,,291.81,0.25,0.0,75,2,1,1995,4694.123947538846
7349,,291.81,0.25,0.0,75,3,1,1995,4532.783082674551
7350,,292.51,0.25,0.0,90,2,1,2524,4776.759386659454
7351,,293.68,0.25,0.0,90,2,0,3050,3246.010432008381
7352,,293.68,0.25,0.0,90,3,0,3050,3084.6695671440866
7353,,294.77,0.64,0.0,90,2,0,3616,3266.4885092434115
7354,,294.77,0.64,0.0,90,3,0,3616,3105.147644379117
7355,,295.76,0.25,0.0,90,2,0,3901,3285.0643197396057
7356,,296.76,0.25,0.0,90,2,0,4110,3303.840227302695
7357,,296.59,0.25,0.0,90,2,0,4446,3300.6483230169697
7358,,296.65,0.25,0.0,90,2,0,4411,3301.774877470755
7359,,296.76,0.25,0.0,90,2,0,4017,3303.840227302695
7360,,296.76,0.25,0.0,90,2,0,4017,3303.840227302695
7361,,296.6,0.89,0.0,90,2,1,3900,4853.573095552512
7362,,296.24,0.34,0.0,90,2,1,3487,4846.79636909853
7363,,295.27,0.44,0.0,90,2,1,3006,4828.586902349837
7364,,295.27,0.44,0.0,90,3,1,3006,4667.246037485543
7365,,295.27,0.44,0.0,90,2,1,3006,4828.586902349837
7366,,294.82,0.51,0.0,90,2,0,2627,3267.4231919578115
7367,,294.82,0.51,0.0,90,2,0,2627,3267.4231919578115
7368,,294.8,0.25,0.0,90,2,0,2081,3267.0394484790404
7369,,294.49,0.25,0.0,90,2,0,1588,3261.2189171344835
7370,,294.49,0.25,0.0,90,3,0,1588,3099.878052270189
7371,,294.46,0.25,0.0,90,2,0,1012,3260.65563990759
7372,,294.46,0.25,0.0,90,2,0,1012,3260.65563990759
7373,,294.32,0.25,0.0,90,2,0,528,3258.027012848758
7374,,294.31,0.25,0.0,90,2,0,321,3257.839253773127
7375,,294.31,0.25,0.0,90,3,0,321,3096.4983889088326
7376,,294.31,0.25,0.0,90,2,0,321,3257.839253773127
7377,,294.27,0.25,0.0,90,2,0,254,3257.088217470603
7378,,294.27,0.25,0.0,90,3,0,254,3095.7473526063086
7379,,294.33,0.25,0.0,90,2,0,332,3258.2147719243885
7380,,294.33,0.25,0.0,90,2,0,901,3258.2147719243885
7381,,294.28,0.25,0.0,90,2,0,2863,3257.2759765462342
7382,,294.28,0.25,0.0,90,3,0,2863,3095.93511168194
7383,,294.28,0.25,0.0,90,3,0,2863,3095.93511168194
7384,,294.28,0.25,0.0,90,2,0,2863,3257.2759765462342
7385,,294.24,0.38,0.0,75,2,0,5280,3187.0367490810195
7386,,294.24,0.38,0.0,75,2,0,5280,3187.0367490810195
7387,,294.24,0.38,0.0,75,3,0,5280,3025.695884216725
7388,,294.02,0.63,0.0,1,2,1,6379,4392.80202600865
7389,,294.02,0.63,0.0,1,2,1,6379,4392.80202600865
7390,,294.1,0.32,0.0,90,2,1,5856,4806.615294196019
7391,,294.1,0.32,0.0,90,3,1,5856,4645.274429331725
7392,,294.1,0.32,0.0,90,2,1,5856,4806.615294196019
7393,,294.43,2.62,0.0,90,2,1,5242,4812.884106204422
7394,,294.43,2.62,0.0,90,2,1,5242,4812.884106204422
7395,,294.43,2.62,0.0,90,3,1,5242,4651.543241340128
7396,,294.43,2.62,0.0,90,2,1,5242,4812.884106204422
7397,,294.78,0.69,0.0,90,2,0,4403,3266.6778501127937
7398,,294.78,0.69,0.0,90,3,0,4403,3105.3369852484993
7399,,294.78,0.69,0.0,90,2,0,4403,3266.6778501127937
7400,,294.78,0.69,0.0,90,2,0,4403,3266.6778501127937
7401,,295.28,1.21,0.0,90,2,0,4477,3276.0822545493575
7402,,295.28,1.21,0.0,90,3,0,4477,3114.741389685063
7403,,295.91,1.14,0.0,40,2,0,4583,3056.267849048031
7404,,295.91,1.14,0.0,40,2,0,4583,3056.267849048031
7405,,296.41,0.51,0.0,90,2,0,4652,3297.2768849831236
7406,,296.41,0.51,0.0,90,3,0,4652,3135.936020118829
7407,,296.16,1.85,0.0,90,2,0,4785,3292.625300164901
7408,,296.16,1.85,0.0,90,3,0,4785,3131.2844353006067
7409,,295.82,2.61,0.0,90,2,0,5436,3286.2655348584767
7410,,295.82,2.61,0.0,90,3,0,5436,3124.9246699941823
7411,,295.6,2.76,0.0,90,2,0,5667,3282.139580575854
7412,,295.6,2.76,0.0,90,3,0,5667,3120.7987157115595
7413,,295.01,1.6,0.0,90,2,1,5494,4823.741863998475
7414,,295.01,1.6,0.0,90,3,1,5494,4662.400999134181
7415,,295.01,1.6,0.0,90,2,1,5494,4823.741863998475
7416,,294.12,2.92,0.0,75,2,1,4383,4737.580761795928
7417,,294.12,2.92,0.0,75,3,1,4383,4576.239896931634
7418,,294.12,2.92,0.0,75,2,1,4383,4737.580761795928
7419,,294.12,2.92,0.0,75,2,1,4383,4737.580761795928
7420,,293.79,3.1,0.0,90,2,1,3017,4800.882710584062
7421,,293.79,3.1,0.0,90,3,1,3017,4639.5418457197675
7422,,293.79,3.1,0.0,90,2,1,3017,4800.882710584062
7423,,293.66,2.6,0.0,90,2,0,2385,3245.709258163455
7424,,293.66,2.6,0.0,90,3,0,2385,3084.3683932991607
7425,,293.66,2.6,0.0,90,2,0,2385,3245.709258163455
7426,,293.64,1.45,0.0,90,2,0,2105,3245.297358755901
7427,,293.64,1.45,0.0,90,3,0,2105,3083.9564938916064
7428,,293.64,1.45,0.0,90,2,0,2105,3245.297358755901
7429,,293.62,2.26,0.0,90,2,0,1351,3244.9474656634184
7430,,293.62,2.26,0.0,90,3,0,1351,3083.606600799124
7431,,293.62,2.26,0.0,90,2,0,1351,3244.9474656634184
7432,,292.87,1.4,0.0,90,2,0,921,3230.8383281385704
7433,,292.87,1.4,0.0,90,2,0,921,3230.8383281385704
7434,,292.62,1.06,0.0,75,2,0,522,3156.6412912238393
7435,,292.62,1.06,0.0,75,2,0,522,3156.6412912238393
7436,,292.44,0.44,0.0,90,2,0,304,3222.7343174464077
7437,,292.44,0.44,0.0,90,2,0,304,3222.7343174464077
7438,,292.27,0.51,0.0,1,2,0,254,2807.223624968352
7439,,292.18,0.28,0.0,40,2,0,323,2986.206506985176
7440,,292.18,0.28,0.0,40,2,0,323,2986.206506985176
7441,,292.18,0.28,0.0,90,2,0,882,3217.8475197399976
7442,,292.18,0.28,0.0,90,2,0,882,3217.8475197399976
7443,,291.95,0.29,0.0,75,2,0,3013,3144.0370735327906
7444,,291.95,0.29,0.0,75,2,0,3013,3144.0370735327906
7445,,291.79,0.25,0.0,75,2,0,5633,3141.0316628876963
7446,,291.79,0.25,0.0,75,2,0,5633,3141.0316628876963
7447,,291.79,0.25,0.0,75,3,0,5633,2979.690798023402
7448,,291.56,0.51,0.0,90,2,1,6668,4758.93049980203
7449,,291.56,0.51,0.0,90,2,1,6668,4758.93049980203
7450,,291.21,0.0,0.0,90,1,1,6327,4913.683662722973
7451,,290.29,0.0,0.0,90,1,1,5237,4896.409827764932
7452,,290.31,0.0,0.0,90,1,0,4599,3344.0685794163055
7453,,290.52,0.0,0.0,90,1,0,4635,3348.011520004554
7454,,291.13,0.0,0.0,75,1,0,5001,3289.9725197915923
7455,,291.96,0.0,0.0,1,1,0,4781,2962.72782419182
7456,,292.96,0.0,0.0,1,1,0,4816,2981.5037317549086
7457,,294.04,0.0,0.0,75,1,0,5661,3344.610410800182
7458,,294.6,0.0,0.0,75,1,0,6555,3355.124919035512
7459,,294.79,0.0,0.0,1,1,1,5938,4568.580409095251
7460,,294.67,0.0,0.0,1,1,1,4426,4566.32730018768
7461,,294.0,0.25,0.0,1,2,1,3414,4392.414486224874
7462,,291.96,0.51,0.0,1,2,0,3130,2801.403093623794
7463,,289.44,1.02,0.0,40,2,0,2532,2934.783930809839
7464,,287.97,1.02,0.0,5,2,0,1629,2745.0346377637234
7465,,286.25,2.03,0.0,1,2,0,993,2694.240747968611
7466,,286.08,2.79,0.0,1,2,0,570,2691.0728869479135
7467,,286.08,2.79,0.0,1,3,0,570,2529.732022083619
7468,,285.38,3.3,0.0,1,2,0,350,2677.945885950019
7469,,285.38,3.3,0.0,1,3,0,350,2516.6050210857247
7470,,285.14,3.05,0.0,1,2,0,281,2673.4317591661193
7471,,285.14,3.05,0.0,1,3,0,281,2512.090894301825
7472,,285.03,2.79,0.0,1,2,0,337,2671.35818400667
7473,,285.03,2.79,0.0,1,3,0,337,2510.0173191423755
7474,,284.29,2.79,0.0,1,2,0,909,2657.464012409984
7475,,284.29,2.79,0.0,1,3,0,909,2496.12314754569
7476,,283.88,2.29,0.0,1,2,0,3036,2649.7500723715993
7477,,283.88,2.29,0.0,1,3,0,3036,2488.409207507305
7478,,282.84,2.29,0.0,1,2,0,5868,2630.223128505986
7479,,282.24,2.79,0.0,20,2,1,6526,4259.713753252372
7480,,282.24,2.79,0.0,20,3,1,6526,4098.372888388078
7481,,284.23,2.54,0.0,1,2,1,5996,4209.046315487329
7482,,285.67,1.27,0.0,5,2,1,5328,4254.574725837265
7483,,288.74,0.51,0.0,1,2,0,4579,2740.9446712706476
7484,,290.85,0.0,0.0,1,1,0,4727,2941.886566796792
7485,,292.04,0.25,0.0,1,2,0,4765,2802.8969409013325
7486,,293.13,0.0,0.0,1,1,0,4853,2984.695636040635
7487,,293.97,0.0,0.0,40,1,0,4947,3181.1473883423905
7488,,294.9,0.0,0.0,1,1,0,5786,3017.9289924273016
7489,,295.5,0.0,0.0,40,1,0,6396,3209.8745269139163
7490,,295.58,0.0,0.0,75,1,1,6008,4926.242074947227
7491,,295.37,0.0,0.0,75,1,1,4373,4922.299134358978
7492,,294.17,0.0,0.0,75,1,1,3382,4899.768045283271
7493,,291.43,0.0,0.0,1,1,0,3223,2952.776593183383
7494,,288.96,0.0,0.0,40,1,0,2712,3087.080091451313
7495,,286.85,0.0,0.0,1,1,0,2096,2866.782936544436
7496,,286.01,0.0,0.0,1,1,0,1248,2851.0111741914407
7497,,285.49,0.0,0.0,1,1,0,550,2841.2477022586345
7498,,285.09,0.0,0.0,1,1,0,417,2833.7373392333984
7499,,284.91,0.0,0.0,1,1,0,307,2830.357675872043
7500,,284.85,0.0,0.0,1,1,0,338,2829.2311214182573
7501,,284.76,0.0,0.0,1,1,0,892,2827.541289737579
7502,,284.41,0.0,0.0,1,1,0,2942,2820.969722090498
7503,,284.13,0.0,0.0,1,1,0,5542,2815.712467972833
7504,,284.21,0.0,0.0,75,3,1,6675,4390.078276226315
7505,,285.04,0.0,0.0,1,1,1,5923,4385.515310355132
7506,,287.12,0.0,0.0,1,1,1,5061,4424.569198086358
7507,,289.6,0.0,0.0,1,1,0,4720,2918.4166823429305
7508,,292.9,0.0,0.0,75,1,0,4700,3323.20587617826
7509,,294.26,0.0,0.0,40,1,0,5073,3186.592401535686
7510,,295.3,0.0,0.0,75,1,0,4832,3368.2680543296738
7511,,296.21,0.0,0.0,75,1,0,5163,3385.354130212085
7512,,296.72,0.0,0.0,1,1,0,4831,3052.1011441921246
7513,,297.21,0.0,0.0,40,1,0,6148,3241.9813288467985
7514,,297.15,0.0,0.0,1,1,1,5426,4612.89155094414
7515,,296.63,0.0,0.0,1,1,1,4699,4603.128079011334
7516,,295.94,0.0,0.0,1,1,1,3734,4590.172702792803
7517,,293.49,0.0,0.0,20,1,0,3360,3079.478547610179
7518,,291.22,0.0,0.0,20,1,0,2803,3036.8572374419673
7519,,289.8,0.0,0.0,20,1,0,2669,3010.1954487023804
7520,,289.01,0.0,0.0,1,1,0,1957,2907.3388968807076
7521,,288.06,0.0,0.0,1,1,0,1131,2889.5017846957726
7522,,287.4,0.0,0.0,1,1,0,690,2877.109685704134
7523,,286.6,0.0,0.0,1,3,0,488,2539.4072299250747
7524,,286.06,0.0,0.0,1,3,0,393,2529.268239841006
7525,,285.37,0.0,0.0,1,3,0,459,2516.3128636224747
7526,,284.82,0.0,0.0,1,1,0,830,2828.6678441913646
7527,,284.77,0.0,0.0,1,1,0,1504,2827.7290488132094
7528,,284.18,0.0,0.0,5,3,1,2063,4065.2175811426723
7529,,284.81,0.0,0.0,1,1,1,3043,4381.196851615621
7530,,287.92,0.0,0.0,1,1,1,3588,4439.589924136829
7531,,289.96,0.0,0.0,1,1,0,4039,2925.1760090656417
7532,,291.7,0.0,0.0,5,1,0,4249,2976.3773692458026
7533,,293.34,0.0,0.0,5,1,0,4690,3007.169857649269
7534,,294.53,0.0,0.0,5,1,0,4550,3029.513187649344
7535,,295.17,0.0,0.0,1,1,0,4612,3022.9984874693364
7536,,295.76,0.0,0.0,5,1,0,4756,3052.6075539519443
7537,,296.04,0.0,0.0,5,1,0,4848,3057.8648080696103
7538,,295.84,0.0,0.0,1,1,1,4125,4588.295112036493
7539,,295.67,0.0,0.0,5,1,1,3745,4603.634488771155
7540,,294.5,0.0,0.0,5,1,1,3399,4581.66667692234
7541,,291.67,0.0,0.0,20,1,0,3245,3045.3063958453567
7542,,289.36,0.0,0.0,20,1,0,2814,3001.9340493746213
7543,,288.51,0.0,0.0,5,1,0,2478,2916.482224119549
7544,,287.72,0.0,0.0,1,1,0,1916,2883.117976124323
7545,,287.23,0.0,0.0,1,1,0,1286,2873.9177814184095
7546,,287.14,0.0,0.0,1,1,0,794,2872.2279497377313
7547,,286.82,0.0,0.0,1,1,0,620,2866.219659317542
7548,,285.99,0.0,0.0,1,1,0,345,2850.635656040179
7549,,285.55,0.0,0.0,1,1,0,353,2842.37425671242
7550,,284.87,0.0,0.0,1,1,0,541,2829.606639569519
7551,,284.65,0.0,0.0,1,3,0,1140,2502.7942101770504
7552,,284.11,0.0,0.0,1,3,1,1806,4045.3719865928706
7553,,284.66,0.0,0.0,20,3,1,2224,4143.722320599401
7554,,286.54,0.0,0.0,1,1,1,3449,4413.679171699766
7555,,289.08,0.25,0.0,1,2,0,4322,2747.3202545145878
7556,,290.78,0.0,0.0,75,1,0,4273,3283.4009521445105
7557,,292.52,0.0,0.0,75,1,0,3990,3316.0710313042855
7558,,293.53,0.0,0.0,1,1,0,3993,2992.20599906587
7559,,294.5,0.0,0.0,75,1,0,3852,3353.2473282792025
7560,,295.06,0.0,0.0,75,1,0,3888,3363.7618365145327
7561,,295.36,0.0,0.0,1,1,0,4126,3026.565909906323
7562,,295.38,0.0,0.0,75,1,1,3959,4922.486893434609
7563,,294.96,0.0,0.0,1,1,1,3692,4571.772313380975
7564,,294.16,0.0,0.0,1,1,1,3258,4556.751587330505
7565,,291.74,0.0,0.0,40,1,0,2755,3139.277114476701
7566,,290.17,0.0,0.0,40,1,0,2140,3109.7989396026514
7567,,289.0,0.0,0.0,40,1,0,1534,3087.831127753837
7568,,288.01,0.0,0.0,1,1,0,996,2888.5629893176183
7569,,286.68,0.0,0.0,1,1,0,534,2863.5910322587106
7570,,285.6,0.0,0.0,1,1,0,303,2843.3130520905743
7571,,285.34,0.0,0.0,1,1,0,286,2838.43131612417
7572,,285.05,0.0,0.0,1,1,0,329,2832.9863029308754
7573,,284.86,0.0,0.0,1,1,0,861,2829.4188804938885
7574,,284.86,0.0,0.0,1,1,0,2963,2829.4188804938885
7575,,284.55,0.0,0.0,1,1,0,5721,2823.5983491493307
7576,,284.35,0.0,0.0,1,1,1,6561,4372.5599341366005
7577,,285.08,0.0,0.0,20,1,1,6009,4474.289931504487
7578,,287.08,0.0,0.0,1,1,1,5236,4423.818161783834
7579,,289.64,0.0,0.0,20,1,0,4201,3007.1913034922854
7580,,292.46,0.0,0.0,1,1,0,4498,2972.115777973365
7581,,295.01,0.0,0.0,1,1,0,4724,3019.9943422592414
