,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume,prediction
6246,288.08,0.0,0.0,1,4,0,869,2725.548227895907
6247,287.3,0.0,0.0,1,1,0,546,2884.914189329438
6248,287.15,0.0,0.0,1,4,0,378,2707.2815156926426
6249,286.29,0.0,0.0,1,4,0,657,2690.38971731113
6250,286.15,0.0,0.0,1,4,0,1210,2687.6398896676274
6251,286.55,0.0,0.0,90,4,1,1286,4673.720282800987
6252,286.55,0.0,0.0,90,7,1,1286,4499.033853067944
6253,289.14,0.0,0.0,5,7,1,1866,4144.1569204214575
6254,289.14,0.0,0.0,5,4,1,1866,4318.8433501545005
6255,291.86,0.0,0.0,5,7,1,2855,4197.5821432095
6256,294.86,0.0,0.0,5,1,0,3500,3052.498940622142
6257,296.61,0.0,0.0,1,1,0,3824,3067.7777276223296
6258,298.15,0.0,0.0,1,1,0,4016,3098.025831700852
6259,299.08,0.0,0.0,40,2,0,4489,3244.2308047930983
6260,299.79,0.0,0.0,40,2,0,4435,3258.1763592708594
6261,299.82,0.0,0.0,20,8,0,4412,2813.922455867575
6262,299.82,0.0,0.0,20,5,0,4412,2988.608885600619
6263,299.51,0.0,0.0,75,8,0,4485,3070.3768567741745
6264,299.51,0.0,0.0,75,5,0,4485,3245.0632865072184
6265,299.51,0.0,0.0,75,6,0,4485,3186.834476596204
6266,298.3,0.0,0.0,75,5,1,4146,4774.6778591454395
6267,298.3,0.0,0.0,75,8,1,4146,4599.9914294123955
6268,297.49,0.0,0.0,1,1,1,3947,4638.443298652832
6269,297.82,0.0,0.0,75,8,1,3604,4590.563448920389
6270,297.09,0.0,0.0,1,8,0,3344,2669.604038737234
6271,294.95,0.0,0.0,40,5,0,2794,2988.4244595767423
6272,293.22,0.0,0.0,40,2,0,2084,3129.13087628651
6273,291.95,0.0,0.0,1,1,0,1224,2976.2477503457585
6274,290.15,0.0,0.0,1,1,0,640,2940.8928235007306
6275,289.22,0.0,0.0,1,1,0,384,2922.626111297468
6276,288.44,0.0,0.0,1,4,0,317,2732.619213264912
6277,288.29,0.0,0.0,1,1,0,333,2904.3593990942036
6278,287.62,0.0,0.0,1,4,0,915,2716.5130799244
6279,287.15,0.0,0.0,1,4,0,3051,2707.2815156926426
6280,287.15,0.0,0.0,1,4,0,5560,2707.2815156926426
6281,287.15,0.0,0.0,5,7,1,6313,4105.070084631678
6282,287.15,0.0,0.0,5,4,1,6313,4279.756514364721
6283,289.41,0.0,0.0,1,4,1,5427,4305.052530637667
6284,292.85,0.0,0.0,5,1,1,4638,4566.4002124403505
6285,295.48,0.0,0.0,5,1,0,4233,3064.6767487576517
6286,298.14,0.0,0.0,1,1,0,4491,3097.829415440602
6287,299.57,0.0,0.0,20,2,0,4522,3158.3849088274083
6288,300.15,0.0,0.0,40,2,0,4625,3265.2473446398644
6289,300.57,0.0,0.0,40,2,0,4808,3273.4968275703704
6290,300.81,0.0,0.0,20,2,0,5483,3182.7405250984275
6291,301.22,0.0,0.0,40,2,0,5632,3286.2638844866315
6292,300.86,0.0,0.0,40,8,1,5590,4483.200979780027
6293,301.0,0.0,0.0,40,8,1,4288,4485.950807423529
6294,300.38,0.0,0.0,40,8,1,3190,4473.7729992880195
6295,299.01,0.0,0.0,20,2,0,2911,3147.3855982534005
6296,296.86,0.0,0.0,20,2,0,2431,3105.1561022996184
6297,292.93,0.0,0.0,1,1,0,1742,2995.496543850273
6298,292.2,0.0,0.0,1,1,0,1116,2981.1581568520123
6299,290.85,0.0,0.0,1,1,0,625,2954.641961718243
6300,289.85,0.0,0.0,1,1,0,368,2935.0003356932275
6301,289.28,0.0,0.0,1,1,0,299,2923.804608858968
6302,288.94,0.0,0.0,1,1,0,352,2917.126456010463
6303,288.74,0.0,0.0,1,4,0,819,2738.511701072417
6304,287.99,0.0,0.0,1,4,0,2764,2723.7804815536556
6305,287.64,0.0,0.0,1,4,0,4240,2716.9059124449004
6306,288.74,0.0,0.0,20,2,1,5655,4499.047039104984
6307,292.34,0.0,0.0,5,6,1,5960,4265.23893361252
6308,295.47,0.0,0.0,1,1,1,4925,4598.7672140823015
6309,298.21,0.0,0.0,1,1,0,4455,3099.204329262353
6310,299.61,0.0,0.0,20,2,0,4727,3159.1705738684095
6311,300.41,0.0,0.0,20,2,0,4998,3174.883874688422
6312,300.86,0.0,0.0,20,2,0,4875,3183.7226063996786
6313,301.29,0.0,0.0,20,2,0,4922,3192.1685055904354
6314,301.43,0.0,0.0,40,2,0,5722,3290.388625951884
6315,302.0,0.0,0.0,40,2,0,6357,3301.5843527861425
6316,302.29,0.0,0.0,20,2,1,5912,4765.1910717439405
6317,301.93,0.0,0.0,20,2,1,4740,4758.1200863749345
6318,301.08,0.0,0.0,20,2,1,3288,4741.42470425367
6319,299.75,0.0,0.0,20,2,0,3076,3161.920401511911
6320,297.48,0.0,0.0,20,2,0,2686,3117.333910435127
6321,294.86,0.0,0.0,1,1,0,2152,3033.404882078553
6322,293.74,0.0,0.0,20,2,0,1263,3043.8742291015706
6323,293.34,0.0,0.0,40,2,0,662,3131.487871409511
6324,293.07,0.0,0.0,75,2,0,398,3293.257644639165
6325,292.54,0.0,0.0,75,2,0,352,3282.847582845907
6326,292.47,0.0,0.0,40,2,0,409,3114.3996567677486
6327,292.27,0.0,0.0,40,2,0,908,3110.471331562745
6328,292.08,0.0,0.0,75,5,0,3063,3099.1260051413565
6329,292.08,0.0,0.0,75,8,0,3063,2924.4395754083125
6330,292.21,0.0,0.0,90,5,0,5431,3173.2821360630687
6331,292.21,0.0,0.0,90,8,0,5431,2998.5957063300248
6332,292.01,0.0,0.0,90,5,1,5853,4722.734750986555
6333,292.01,0.0,0.0,90,8,1,5853,4548.048321253511
6334,292.15,0.0,0.0,90,5,1,5873,4725.484578630057
6335,292.65,0.0,0.0,75,4,1,5068,4721.9314820151185
6336,292.65,0.0,0.0,75,5,1,5068,4663.702672104104
6337,294.51,0.0,0.0,75,5,0,4665,3146.855156382143
6338,295.02,0.0,0.0,75,2,0,4986,3331.5588153879435
6339,296.58,0.0,0.0,75,2,0,5141,3362.1997519869674
6340,296.69,0.0,0.0,90,2,0,4874,3435.96305038818
6341,296.79,0.0,0.0,75,2,0,5044,3366.3244934522218
6342,296.61,0.0,0.0,75,8,0,5655,3013.416141301632
6343,296.61,0.0,0.0,75,5,0,5655,3188.1025710346757
6344,295.55,0.0,0.0,90,5,0,6455,3238.88516698662
6345,294.44,0.0,0.0,90,2,1,5773,4945.150331960385
6346,293.02,0.0,0.0,90,2,1,4500,4917.259223004863
6347,292.29,0.0,0.0,90,2,1,3389,4902.920836006602
6348,291.44,0.0,0.0,90,5,0,2992,3158.1580840238075
6349,290.42,0.0,0.0,90,5,0,2559,3138.1236254782925
6350,289.58,0.0,0.0,75,5,0,2344,3050.0219400788183
6351,289.08,0.0,0.0,75,5,0,1320,3040.2011270663106
6352,288.68,0.0,0.0,90,3,0,709,3220.404816016795
6353,288.22,0.0,0.0,90,2,0,413,3269.5984779563023
6354,287.75,0.0,0.0,90,2,0,324,3260.3669137245442
6355,287.62,0.0,0.0,90,2,0,403,3257.8135023412924
6356,287.22,0.0,0.0,90,2,0,887,3249.956851931287
6357,287.29,0.0,0.0,90,2,0,3091,3251.331765753038
6358,286.82,0.0,0.0,90,2,0,5589,3242.1002015212807
6359,286.68,0.0,0.0,90,2,1,6435,4792.731314006269
6360,286.69,0.0,0.0,90,2,1,5736,4792.927730266518
6361,287.62,0.0,0.0,90,2,1,4976,4811.194442469781
6362,288.79,0.0,0.0,90,2,0,4388,3280.794204790561
6363,289.48,0.0,0.0,90,2,0,4652,3294.3469267478213
6364,290.15,0.0,0.0,90,2,0,4977,3307.50681618458
6365,290.86,0.0,0.0,90,2,0,4931,3321.452370662342
6366,291.93,0.0,0.0,75,2,0,5104,3270.866190970648
6367,292.82,0.0,0.0,75,2,0,5707,3288.347238132911
6368,293.68,0.0,0.0,40,2,0,6303,3138.1660242580165
6369,294.35,0.0,0.0,1,1,1,5783,4576.768592934284
6370,294.68,0.0,0.0,1,1,1,4569,4583.25032952254
6371,294.22,0.0,0.0,40,2,1,3570,4702.153442440014
6372,293.55,0.0,0.0,1,1,0,3103,3007.674351985783
6373,291.08,0.0,0.0,5,1,0,3023,2978.2535942475843
6374,289.62,0.0,0.0,5,1,0,2303,2949.5768202510626
6375,288.82,0.0,0.0,1,1,0,1379,2914.769460887461
6376,288.49,0.0,0.0,1,1,0,778,2908.2877242992063
6377,287.75,0.0,0.0,1,1,0,435,2893.7529210406947
6378,288.02,0.0,0.0,1,1,0,371,2899.056160067449
6379,288.22,0.0,0.0,1,1,0,398,2902.9844852724527
6380,288.77,0.0,0.0,1,1,0,853,2913.7873795862097
6381,289.08,0.0,0.0,1,1,0,2900,2919.8762836539645
6382,289.29,0.0,0.0,75,2,0,5265,3219.012298264608
6383,289.69,0.0,0.0,75,2,1,5783,4780.249888803102
6384,290.35,0.0,0.0,75,8,1,5213,4443.840502513527
6385,291.86,0.0,0.0,75,8,1,4577,4473.499357811299
6386,291.87,0.0,0.0,20,8,0,4384,2657.7715289687058
6387,291.87,0.0,0.0,20,5,0,4384,2832.4579587017497
6388,293.21,0.0,0.0,75,5,0,4820,3121.3210425496236
6389,293.21,0.0,0.0,75,3,0,4820,3237.778662371653
6390,293.21,0.0,0.0,75,8,0,4820,2946.6346128165796
6391,295.01,0.0,0.0,1,1,0,5073,3036.3511259823044
6392,296.51,0.0,0.0,1,8,0,5067,2658.2118956427257
6393,297.57,0.0,0.0,1,8,0,5456,2679.032019229242
6394,299.55,0.0,0.0,1,8,0,5646,2717.922438758772
6395,300.28,0.0,0.0,75,2,0,5888,3434.8737682795236
6396,301.15,0.0,0.0,75,2,1,5135,5005.342923049775
6397,300.41,0.0,0.0,1,1,1,4753,4695.796846645877
6398,299.48,0.0,0.0,90,2,1,3767,5044.144127126461
6399,298.35,0.0,0.0,1,8,0,3461,2694.352487528754
6400,295.95,0.0,0.0,90,8,0,2632,3072.0553876635813
6401,295.95,0.0,0.0,90,5,0,2632,3246.7418173966253
6402,295.95,0.0,0.0,90,4,0,2632,3304.97062730764
6403,293.8,0.0,0.0,90,8,0,2594,3029.825891709799
6404,293.8,0.0,0.0,90,5,0,2594,3204.512321442843
6405,293.8,0.0,0.0,90,4,0,2594,3262.741131353858
6406,293.95,0.0,0.0,1,5,0,1833,2782.6157627517305
6407,293.95,0.0,0.0,1,8,0,1833,2607.9293330186865
6408,294.08,0.0,0.0,75,8,0,1078,2963.722827458343
6409,294.08,0.0,0.0,75,5,0,1078,3138.409257191387
6410,294.15,0.0,0.0,1,8,0,668,2611.85765822369
6411,294.15,0.0,0.0,1,5,0,668,2786.544087956734
6412,294.51,0.0,0.0,1,8,0,519,2618.928643592695
6413,294.72,0.0,0.0,1,1,0,362,3030.655054435051
6414,295.51,0.0,0.0,1,1,0,423,3046.171938994812
6415,295.48,0.0,0.0,75,2,0,850,3340.5939633594517
6416,295.55,0.0,0.0,1,4,0,1427,2872.2711743027703
6417,295.55,0.0,0.0,1,5,0,1427,2814.0423643917557
6418,295.22,0.0,0.0,90,5,1,1817,4785.784370526854
6419,294.79,0.0,0.0,90,4,1,2559,4835.567281247112
6420,294.79,0.0,0.0,90,5,1,2559,4777.338471336097
6421,294.81,0.0,0.0,90,5,1,3477,4777.731303856597
6422,295.15,0.0,0.0,1,5,0,3962,2806.1857139817484
6423,295.65,0.0,0.0,90,5,0,4236,3240.8493295891203
6424,295.65,0.0,0.0,90,3,0,4236,3357.3069494111496
6425,295.79,0.0,0.0,90,5,0,4263,3243.599157232624
6426,295.79,0.0,0.0,90,3,0,4263,3360.056777054653
6427,295.29,0.0,0.0,90,5,0,4552,3233.778344220116
6428,295.29,0.0,0.0,90,4,0,4552,3292.007154131131
6429,295.29,0.0,0.0,90,3,0,4552,3350.2359640421455
6430,294.72,0.0,0.0,90,5,0,4379,3222.5826173858577
6431,294.72,0.0,0.0,90,3,0,4379,3339.040237207886
6432,295.58,0.0,0.0,90,2,0,4493,3414.1608455004125
6433,296.15,0.0,0.0,90,2,0,4300,3425.356572334671
6434,296.5,0.0,0.0,90,2,1,4602,4985.612081571917
6435,297.15,0.0,0.0,40,2,1,4087,4759.703406693308
6436,297.75,0.0,0.0,40,2,1,3237,4771.488382308318
6437,297.68,0.0,0.0,40,2,0,2962,3216.7325283580776
6438,297.0,0.0,0.0,1,1,0,2938,3075.437961772085
6439,296.08,0.0,0.0,40,2,0,2573,3185.3059267180524
6440,295.22,0.0,0.0,1,1,0,2015,3040.475867447559
6441,294.95,0.0,0.0,1,4,0,1323,2860.4861986877604
6442,295.36,0.0,0.0,1,8,0,812,2635.624025713959
6443,295.08,0.0,0.0,1,4,0,689,2863.0396100710122
6444,294.72,0.0,0.0,40,4,0,396,3042.1356955020046
6445,294.65,0.0,0.0,1,4,0,356,2854.5937108802564
6446,294.65,0.0,0.0,1,8,0,356,2621.6784712361978
6447,294.42,0.0,0.0,1,4,0,504,2850.076136894503
6448,294.55,0.0,0.0,1,4,0,962,2852.629548277755
6449,294.55,0.0,0.0,1,8,0,962,2619.7143086336964
6450,294.61,0.0,0.0,90,4,1,1210,4832.031788562609
6451,294.79,0.0,0.0,1,4,1,1903,4410.724478652248
6452,296.65,0.0,0.0,1,1,1,3030,4621.944332791818
6453,298.57,0.0,0.0,1,1,0,3735,3106.275314631359
6454,299.93,0.0,0.0,1,1,0,4072,3132.9879260253792
6455,301.01,0.0,0.0,40,2,0,4454,3282.139143021377
6456,301.51,0.0,0.0,1,1,0,4507,3164.021695144903
6457,301.43,0.0,0.0,75,2,0,4396,3457.4616382082913
6458,301.23,0.0,0.0,1,1,0,4595,3158.5220398578995
6459,300.8,0.0,0.0,1,1,0,4875,3150.0761406671427
6460,300.22,0.0,0.0,90,2,1,4555,5058.678930384973
6461,299.94,0.0,0.0,90,2,1,4229,5053.179275097968
6462,299.35,0.0,0.0,90,2,1,3684,5041.59071574321
6463,298.62,0.0,0.0,90,2,0,3316,3473.8713886164587
6464,298.0,0.0,0.0,75,2,0,2735,3390.0908609424896
6465,297.02,0.0,0.0,75,2,0,2109,3370.842067437974
6466,295.93,0.0,0.0,1,1,0,1560,3054.421421925319
6467,295.58,0.0,0.0,1,1,0,703,3047.546852816563
6468,295.08,0.0,0.0,1,1,0,421,3037.7260398040553
6469,294.08,0.0,0.0,40,4,0,327,3029.5650548459944
6470,293.15,0.0,0.0,1,4,0,375,2825.1312718427334
6471,293.15,0.0,0.0,1,7,0,375,2650.4448421096895
6472,292.22,0.0,0.0,1,7,0,890,2632.178129906426
6473,292.22,0.0,0.0,1,4,0,890,2806.86455963947
6474,291.51,0.0,0.0,90,7,0,3047,3043.075378023529
6475,291.51,0.0,0.0,90,4,0,3047,3217.761807756573
6476,291.08,0.0,0.0,1,4,0,5580,2784.473105970952
6477,291.08,0.0,0.0,1,7,0,5580,2609.786676237908
6478,290.93,0.0,0.0,20,4,1,6280,4425.604580277739
6479,290.93,0.0,0.0,20,7,1,6280,4250.918150544696
6480,292.22,0.0,0.0,40,4,1,5582,4546.412570567955
6481,292.22,0.0,0.0,40,7,1,5582,4371.726140834911
6482,292.88,0.0,0.0,75,7,1,4694,4551.76262626783
6483,292.88,0.0,0.0,75,4,1,4694,4726.449056000873
6484,294.22,0.0,0.0,90,4,0,4357,3270.9906142843647
6485,294.62,0.0,0.0,90,2,0,4432,3395.3048845163985
6486,295.93,0.0,0.0,75,2,0,4606,3349.432695070708
6487,297.14,0.0,0.0,40,2,0,4669,3206.1260503045687
6488,298.5,0.0,0.0,40,2,0,4814,3232.83866169859
6489,299.68,0.0,0.0,40,2,0,5395,3256.0157804081073
6490,300.15,0.0,0.0,75,2,0,6651,3432.3203568962717
6491,300.65,0.0,0.0,40,2,1,5590,4828.44909778086
6492,300.58,0.0,0.0,40,2,1,4308,4827.07418395911
6493,299.65,0.0,0.0,75,2,1,3314,4975.880484012254
6494,297.82,0.0,0.0,1,1,0,2795,3091.5440951125975
6495,296.62,0.0,0.0,75,5,0,2330,3188.2989872949256
6496,294.65,0.0,0.0,40,2,0,1723,3157.2184015022813
6497,293.51,0.0,0.0,1,4,0,1148,2832.2022572117394
6498,292.58,0.0,0.0,1,1,0,606,2988.621974741518
6499,291.79,0.0,0.0,1,4,0,376,2798.418660448713
6500,291.0,0.0,0.0,1,4,0,288,2782.9017758889513
6501,291.09,0.0,0.0,1,4,0,362,2784.669522231202
6502,290.51,0.0,0.0,1,4,0,912,2773.2773791366935
6503,290.43,0.0,0.0,1,4,0,3153,2771.706049054693
6504,290.55,0.0,0.0,1,6,0,5814,2657.6054243556655
6505,290.55,0.0,0.0,1,4,0,5814,2774.063044177695
6506,297.981,0.0,0.0,44,2,0,4416,3241.738716335196
6507,294.55,0.0,0.0,90,3,0,4515,3335.701160783634
6508,294.55,0.0,0.0,90,5,0,4515,3219.2435409616046
6509,295.22,0.0,0.0,40,5,0,4940,2993.7276986034976
6510,295.22,0.0,0.0,40,3,0,4940,3110.185318425527
6511,296.01,0.0,0.0,90,5,0,4726,3247.9203149581263
6512,296.01,0.0,0.0,90,3,0,4726,3364.3779347801556
6513,296.01,0.0,0.0,90,8,0,4726,3073.2338852250823
6514,296.37,0.0,0.0,40,3,0,5040,3132.773188354293
6515,296.37,0.0,0.0,40,5,0,5040,3016.3155685322645
6516,296.8,0.0,0.0,1,5,0,5555,2838.5943969230248
6517,296.8,0.0,0.0,1,8,0,5555,2663.907967189981
6518,297.14,0.0,0.0,75,2,0,6471,3373.199062560976
6519,297.36,0.0,0.0,75,2,1,5656,4930.901160414969
6520,298.0,0.0,0.0,75,2,1,4121,4943.4718010709785
6521,298.22,0.0,0.0,75,2,1,3272,4947.792958796483
6522,297.02,0.0,0.0,75,2,0,2888,3370.842067437974
6523,295.08,0.0,0.0,40,2,0,2532,3165.664300693037
6524,293.82,0.0,0.0,40,4,0,1771,3024.45823207949
6525,292.51,0.0,0.0,1,4,0,1168,2812.560631186724
6526,291.94,0.0,0.0,1,4,0,643,2801.3649043524656
6527,291.22,0.0,0.0,1,4,0,393,2787.2229336144546
6528,291.15,0.0,0.0,1,6,0,295,2669.3903999706736
6529,291.15,0.0,0.0,1,4,0,295,2785.848019792703
6530,290.01,0.0,0.0,1,4,0,374,2763.456566124186
6531,289.75,0.0,0.0,1,4,0,912,2758.349743357682
6532,289.75,0.0,0.0,1,7,0,912,2583.6633136246382
6533,289.55,0.0,0.0,40,4,0,3119,2940.588488952676
6534,289.72,0.0,0.0,1,4,0,5730,2757.7604945769326
6535,290.01,0.0,0.0,1,4,1,6430,4316.837506252675
6536,291.01,0.0,0.0,1,4,1,5864,4336.47913227769
6537,293.0,0.0,0.0,1,1,1,4902,4550.252397800514
6538,295.86,0.0,0.0,1,1,0,4610,3053.046508103568
6539,298.07,0.0,0.0,1,1,0,4838,3096.4545016188513
6540,299.81,0.0,0.0,40,2,0,5004,3258.569191791359
6541,301.36,0.0,0.0,1,1,0,4741,3161.0754512411513
6542,302.58,0.0,0.0,1,1,0,5128,3185.038234991669
6543,303.81,0.0,0.0,20,2,0,5798,3241.6654031734734
6544,304.28,0.0,0.0,1,1,0,6652,3218.4289992341946
6545,304.22,0.0,0.0,1,1,1,6043,4770.631441801184
6546,304.15,0.0,0.0,20,2,1,4806,4801.7244961504675
6547,303.62,0.0,0.0,40,2,1,3655,4886.784727075157
6548,302.42,0.0,0.0,75,2,0,3130,3476.9068479730568
6549,300.29,0.0,0.0,40,2,0,3267,3267.997172283367
6550,298.62,0.0,0.0,5,1,0,2711,3126.3514544761983
6551,297.07,0.0,0.0,1,1,0,1478,3076.812875593836
6552,296.43,0.0,0.0,1,1,0,801,3064.2422349378267
6553,296.02,0.0,0.0,1,8,0,482,2648.587498890468
6554,294.65,0.0,0.0,1,4,0,336,2854.5937108802564
6555,294.65,0.0,0.0,1,8,0,336,2621.6784712361978
6556,294.42,0.0,0.0,1,8,0,379,2617.1608972504446
6557,294.42,0.0,0.0,1,4,0,379,2850.076136894503
6558,293.75,0.0,0.0,90,4,0,936,3261.7590500526067
6559,293.75,0.0,0.0,90,7,0,936,3087.0726203195627
6560,292.36,0.0,0.0,90,4,0,3022,3234.457189877836
6561,292.36,0.0,0.0,90,7,0,3022,3059.770760144792
6562,292.28,0.0,0.0,75,4,0,5423,3161.283140257374
6563,292.28,0.0,0.0,75,7,0,5423,2986.59671052433
6564,292.01,0.0,0.0,1,4,1,6313,4356.120758302705
6565,292.01,0.0,0.0,1,7,1,6313,4181.434328569661
6566,293.34,0.0,0.0,5,7,1,5908,4226.651749726521
6567,293.34,0.0,0.0,5,4,1,5908,4401.338179459564
6568,295.34,0.0,0.0,5,1,1,4788,4615.307861242638
6569,297.28,0.0,0.0,5,1,0,4517,3100.0316756026778
6570,299.74,0.0,0.0,5,1,0,4675,3148.3500756242156
6571,301.43,0.0,0.0,5,1,0,4927,3181.5444236064914
6572,302.15,0.0,0.0,20,2,0,4990,3209.060303971947
6573,302.82,0.0,0.0,20,2,0,5155,3222.220193408708
6574,302.96,0.0,0.0,40,2,0,5654,3320.4403137701565
6575,303.55,0.0,0.0,40,2,0,6532,3332.0288731249157
6576,303.37,0.0,0.0,75,2,1,5871,5048.94733282531
6577,302.69,0.0,0.0,20,2,1,4426,4773.047722153946
6578,301.58,0.0,0.0,40,2,1,3530,4846.715809984125
6579,300.49,0.0,0.0,20,2,0,3290,3176.455204770423
6580,298.09,0.0,0.0,1,1,0,3176,3096.847334139351
6581,296.28,0.0,0.0,5,1,0,2420,3080.3900495776625
6582,295.22,0.0,0.0,1,6,0,1406,2749.3318178924865
6583,294.15,0.0,0.0,1,1,0,731,3019.4593276007918
6584,293.42,0.0,0.0,1,1,0,471,3005.120940602531
6585,292.68,0.0,0.0,1,4,0,374,2815.8997076109763
6586,292.09,0.0,0.0,1,4,0,404,2804.311148256217
6587,291.35,0.0,0.0,1,4,0,818,2789.7763449977065
6588,290.82,0.0,0.0,1,7,0,2854,2604.6798534714044
6589,290.82,0.0,0.0,1,4,0,2854,2779.3662832044483
6590,290.22,0.0,0.0,1,4,0,5227,2767.5813075894403
6591,290.41,0.0,0.0,5,4,1,5950,4343.788215206271
6592,292.0,0.0,0.0,5,4,1,5211,4375.018400586045
6593,294.92,0.0,0.0,5,1,1,4584,4607.058378312133
6594,296.61,0.0,0.0,1,1,0,4512,3067.7777276223296
6595,298.92,0.0,0.0,5,1,0,4796,3132.2439422837033
6596,300.65,0.0,0.0,1,1,0,4941,3147.1298967633893
6597,301.75,0.0,0.0,5,1,0,5053,3187.829743934496
6598,302.41,0.0,0.0,20,2,0,5367,3214.1671267384527
6599,302.95,0.0,0.0,20,2,0,5684,3224.7736047919598
6600,302.97,0.0,0.0,20,2,0,5868,3225.1664373124604
6601,303.42,0.0,0.0,40,2,1,5309,4882.856401870153
6602,303.02,0.0,0.0,1,1,1,4616,4747.0614905711645
6603,301.72,0.0,0.0,40,2,1,3713,4849.465637627629
6604,300.56,0.0,0.0,1,1,0,3344,3145.3621504211387
6605,297.76,0.0,0.0,1,1,0,3374,3090.3655975510965
6606,295.37,0.0,0.0,1,1,0,3117,3043.4221113513104
6607,293.94,0.0,0.0,1,1,0,2271,3015.3345861355383
6608,293.29,0.0,0.0,1,1,0,1412,3002.567529219279
6609,292.65,0.0,0.0,1,1,0,831,2989.996888563269
6610,291.94,0.0,0.0,1,4,0,665,2801.3649043524656
6611,291.5,0.0,0.0,1,6,0,423,2676.2649690794296
6612,291.5,0.0,0.0,1,4,0,423,2792.722588901459
6613,290.86,0.0,0.0,1,1,0,459,2954.8383779784926
6614,290.58,0.0,0.0,1,4,0,876,2774.6522929584444
6615,290.58,0.0,0.0,1,6,0,876,2658.194673136415
6616,290.58,0.0,0.0,1,7,0,876,2599.9658632254004
6617,290.29,0.0,0.0,1,4,0,1560,2768.956221411191
6618,290.22,0.0,0.0,1,4,1,2004,4320.962247717929
6619,290.22,0.0,0.0,1,7,1,2004,4146.275817984886
6620,291.15,0.0,0.0,5,4,1,2806,4358.323018464781
6621,294.15,0.0,0.0,1,4,1,3514,4398.153837996238
6622,296.29,0.0,0.0,1,6,0,3971,2770.3483577392526
6623,299.14,0.0,0.0,1,1,0,4198,3117.4710414656174
6624,300.48,0.0,0.0,1,1,0,4310,3143.790820339138
6625,301.86,0.0,0.0,1,1,0,4262,3170.896264253659
6626,302.36,0.0,0.0,1,6,0,4280,2889.5730277110943
6627,303.15,0.0,0.0,1,1,0,4188,3196.2339618259275
6628,303.29,0.0,0.0,1,1,0,4305,3198.98378946943
6629,303.28,0.0,0.0,90,2,1,4134,5118.782306021518
6630,302.88,0.0,0.0,75,2,1,3920,5039.322936073053
6631,302.09,0.0,0.0,1,1,1,3567,4728.794778367901
6632,300.51,0.0,0.0,1,1,0,3362,3144.3800691198876
6633,298.62,0.0,0.0,1,1,0,3378,3107.257395932609
6634,296.37,0.0,0.0,40,2,0,3167,3191.0019982653075
6635,294.58,0.0,0.0,1,4,0,2511,2853.2187970585046
6636,294.58,0.0,0.0,1,7,0,2511,2678.5323673254607
6637,293.79,0.0,0.0,1,4,0,1406,2837.7019124987437
6638,292.94,0.0,0.0,1,4,0,868,2821.006530377481
6639,292.94,0.0,0.0,1,6,0,868,2704.5489105554516
6640,292.43,0.0,0.0,1,4,0,678,2810.9893011047234
6641,291.8,0.0,0.0,1,4,0,392,2798.615076708964
6642,291.8,0.0,0.0,1,7,0,392,2623.92864697592
6643,291.58,0.0,0.0,1,4,0,365,2794.2939189834597
6644,291.58,0.0,0.0,1,7,0,365,2619.6074892504157
6645,291.22,0.0,0.0,1,4,0,529,2787.2229336144546
6646,291.16,0.0,0.0,1,7,0,984,2611.3580063199097
6647,291.16,0.0,0.0,1,4,0,984,2786.0444360529536
6648,290.57,0.0,0.0,1,4,1,1196,4327.836816826683
6649,290.57,0.0,0.0,1,7,1,1196,4153.150387093639
6650,292.15,0.0,0.0,5,4,1,1850,4377.964644489796
6651,292.15,0.0,0.0,5,6,1,1850,4261.507024667767
6652,294.93,0.0,0.0,1,4,1,2713,4413.47430629575
6653,294.93,0.0,0.0,1,6,1,2713,4297.01668647372
6654,297.68,0.0,0.0,5,1,0,3534,3107.888326012685
6655,299.44,0.0,0.0,1,1,0,3856,3123.3635292731215
6656,300.88,0.0,0.0,5,1,0,4037,3170.7415292927326
6657,301.86,0.0,0.0,5,1,0,4522,3189.990322797248
6658,302.75,0.0,0.0,1,1,0,4468,3188.377311415922
6659,303.15,0.0,0.0,1,1,0,4351,3196.2339618259275
6660,303.88,0.0,0.0,5,1,0,4466,3229.6664073677784
6661,303.88,0.0,0.0,5,1,1,4313,4783.047347496267
6662,303.82,0.0,0.0,40,2,1,4012,4890.71305228016
6663,302.58,0.0,0.0,5,1,1,3658,4757.513233663747
6664,301.42,0.0,0.0,1,1,0,3151,3162.2539488026523
6665,299.36,0.0,0.0,1,1,0,2708,3121.7921991911207
6666,297.22,0.0,0.0,5,1,0,1930,3098.8531780411777
6667,296.35,0.0,0.0,1,1,0,1282,3062.670904855826
6668,295.75,0.0,0.0,1,1,0,651,3050.885929240816
6669,295.57,0.0,0.0,1,1,0,434,3047.350436556313
6670,295.35,0.0,0.0,1,1,0,355,3043.0292788308107
6671,295.29,0.0,0.0,1,1,0,348,3041.8507812693097
6672,294.69,0.0,0.0,1,1,0,924,3030.0658056542998
6673,294.07,0.0,0.0,1,1,0,3025,3017.88799751879
6674,293.93,0.0,0.0,1,1,0,5546,3015.1381698752884
6675,294.0,0.0,0.0,1,1,1,6383,4569.894023825529
6676,294.62,0.0,0.0,1,1,1,5642,4582.071831961039
6677,296.36,0.0,0.0,1,1,1,4714,4616.248261244566
